,Id,MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,Exterior1st,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SalePrice,TotalLivingSF,TotalMainBath,TotalBath,AgeSold,TotalPorchSF,TotalSF,TotalArea,GarageAgeSold,LastRemodelYrs,NbhdPricePerSF
1140,1141,20,60.0,7350,5,7,1951,1951,3,0,0.0,2,2,2,852,0,100,952,2,2,1,3,952,0,0,952,1,0,1,0,2,1,2,4,0,2,1988.0,1,2,840,3,0,0,0,0,0,0,0,6,2008,139000,1904,1.0,2.0,57,0,1804,2744,20.0,57,62.495892085837696
1141,1142,60,0.0,10304,5,7,1976,1976,4,3,44.0,2,3,2,381,0,399,780,2,4,1,3,1088,780,0,1868,1,0,2,1,4,1,3,9,1,4,1976.0,1,2,484,3,448,96,0,0,0,0,0,10,2009,197500,2648,2.5,3.5,33,544,2249,3132,33.0,33,65.60556289753659
1142,1143,60,77.0,9965,8,5,2006,2007,6,4,340.0,3,2,3,1150,0,316,1466,2,4,1,3,1466,1362,0,2828,1,0,3,0,4,1,3,11,1,4,2006.0,2,3,1052,3,125,144,0,0,0,0,0,4,2007,424870,4294,3.0,4.0,1,269,3978,5346,1.0,0,75.04142143422128
1143,1144,20,0.0,9000,5,3,1959,1959,1,0,0.0,2,2,2,288,0,718,1006,2,2,1,3,1006,0,0,1006,0,0,1,0,3,1,2,5,0,0,1900.0,0,0,0,0,0,24,0,0,0,0,0,7,2008,80000,2012,1.0,1.0,49,24,1294,2012,108.0,49,62.675326605163775
1144,1145,190,60.0,12180,4,4,1941,1950,1,0,0.0,2,1,1,348,0,324,672,0,1,0,2,672,252,0,924,1,0,1,0,2,1,1,5,0,2,1941.0,1,1,280,3,0,0,0,0,0,0,0,7,2010,80000,1596,1.0,2.0,69,0,1272,1876,69.0,60,57.244515282205136
1145,1146,50,52.0,6240,5,6,1928,1950,1,0,0.0,2,2,1,0,0,1042,1042,2,4,1,3,1042,534,0,1576,0,0,1,0,3,1,2,8,1,2,1928.0,1,1,225,3,0,0,0,0,0,0,0,8,2006,149000,2618,1.0,1.0,78,0,1576,2843,78.0,56,63.70429189835996
1146,1147,20,0.0,11200,6,5,1985,1985,1,3,85.0,3,2,2,1258,0,40,1298,2,2,1,3,1298,0,0,1298,1,0,2,0,3,1,3,5,1,4,1985.0,1,2,403,3,165,26,0,0,0,0,0,5,2006,180000,2596,2.0,3.0,21,191,2556,2999,21.0,21,71.1354746978608
1147,1148,70,75.0,12000,7,7,1941,1950,1,0,0.0,2,2,2,275,0,429,704,2,4,1,3,860,704,0,1564,0,0,1,1,3,1,1,7,1,4,1941.0,1,1,234,3,0,0,0,0,0,0,0,7,2009,174500,2268,1.5,1.5,68,0,1839,2502,68.0,59,74.76968106580541
1148,1149,50,0.0,5700,7,7,1926,1950,1,0,0.0,2,2,3,0,0,572,572,2,2,1,3,572,539,0,1111,0,0,1,0,2,1,2,5,1,2,1982.0,1,1,288,3,0,0,176,0,0,0,0,8,2008,116900,1683,1.0,1.0,82,176,1111,1971,26.0,58,56.50343751827948
1149,1150,70,50.0,9000,7,9,1920,1988,6,0,0.0,2,3,3,624,0,26,650,2,4,1,3,832,650,0,1482,0,1,1,0,3,1,2,7,0,2,1930.0,1,2,324,3,0,0,0,0,0,0,0,7,2009,143000,2132,1.0,1.5,89,0,2106,2456,79.0,21,56.50343751827948
1150,1151,20,57.0,8280,6,5,1950,1950,5,0,0.0,2,2,2,0,0,932,932,2,4,1,2,932,0,0,932,0,0,1,0,2,1,3,4,1,4,1950.0,1,1,306,3,0,0,214,0,0,0,0,11,2007,124000,1864,1.0,1.0,57,214,932,2170,57.0,57,62.495892085837696
1151,1152,20,134.0,17755,5,4,1959,1959,3,3,132.0,2,2,2,176,0,1290,1466,2,2,1,3,1466,0,0,1466,0,0,1,1,3,1,1,6,2,4,1959.0,3,2,528,3,0,140,0,0,100,0,0,11,2006,149900,2932,1.5,1.5,47,240,1642,3460,47.0,47,57.244515282205136
1152,1153,20,90.0,14115,6,7,1956,2004,8,0,0.0,2,2,3,296,547,230,1073,2,4,1,3,1811,0,0,1811,0,0,1,0,2,1,4,6,1,4,1956.0,3,2,470,3,0,0,280,0,0,0,0,7,2006,230000,2884,1.0,1.0,50,280,2654,3354,50.0,2,74.76968106580541
1153,1154,30,0.0,5890,6,8,1930,2007,1,0,0.0,3,3,1,538,0,278,816,2,4,1,3,816,0,0,816,0,0,1,0,2,1,2,5,0,2,2002.0,1,1,432,3,0,0,96,0,0,0,0,6,2008,120500,1632,1.0,1.0,78,96,1354,2064,6.0,1,53.85268421741216
1154,1155,60,0.0,13700,7,6,1965,1988,6,4,288.0,2,2,2,454,0,410,864,2,2,1,3,902,918,0,1820,0,0,1,2,4,1,3,8,2,4,1965.0,1,2,492,3,60,84,0,0,273,0,0,5,2008,201800,2684,2.0,2.0,43,417,2274,3176,43.0,20,62.495892085837696
1155,1156,20,90.0,10768,5,8,1976,2004,4,0,0.0,3,3,2,1157,0,280,1437,2,2,1,3,1437,0,0,1437,1,0,2,0,3,1,3,6,1,4,1976.0,2,2,528,3,0,21,0,0,180,0,0,7,2007,218000,2874,2.0,3.0,31,201,2594,3402,31.0,3,83.46043851286939
1156,1157,80,85.0,9350,5,8,1965,1999,5,0,0.0,2,3,3,633,0,586,1219,2,3,1,3,1265,0,0,1265,0,1,2,0,3,1,3,6,1,4,1965.0,2,2,502,3,0,92,0,96,0,0,0,10,2008,179900,2484,2.0,2.5,43,188,1898,2986,43.0,9,62.495892085837696
1157,1158,120,34.0,5001,7,5,2007,2008,6,4,166.0,3,2,3,904,0,410,1314,2,4,1,3,1314,0,0,1314,1,0,2,0,2,1,3,6,1,4,2008.0,2,2,626,3,172,62,0,0,0,0,0,7,2009,230000,2628,2.0,3.0,2,234,2218,3254,1.0,1,89.88078067216345
1158,1159,20,92.0,11932,8,5,2007,2008,6,4,186.0,3,2,3,0,0,1580,1580,2,4,1,3,1580,0,0,1580,0,0,2,0,3,1,3,7,0,4,2008.0,2,3,830,3,0,24,0,0,0,0,0,6,2008,235128,3160,2.0,2.0,1,24,1580,3990,0.0,0,82.65035776115711
1159,1160,60,76.0,9120,6,6,1974,1974,3,3,270.0,3,2,2,442,0,459,901,2,2,1,3,943,933,0,1876,0,0,2,1,4,1,3,8,1,4,1974.0,2,2,540,4,0,69,0,0,0,0,0,7,2008,185000,2777,2.5,2.5,34,69,2318,3317,34.0,34,65.60556289753659
1160,1161,160,24.0,2280,6,5,1978,1978,4,0,0.0,2,2,2,311,0,544,855,2,1,1,3,855,601,0,1456,0,0,2,1,3,1,2,7,1,4,1978.0,1,2,440,3,26,0,0,0,0,0,0,7,2010,146000,2311,2.5,2.5,32,26,1767,2751,32.0,32,65.27318932655653
1161,1162,20,0.0,14778,6,7,1954,2006,3,3,72.0,3,2,2,728,0,568,1296,2,4,1,3,1640,0,0,1640,1,0,1,0,3,1,3,7,1,2,1993.0,1,2,924,3,108,0,0,216,0,0,0,11,2008,224000,2936,1.0,2.0,54,324,2368,3860,15.0,2,74.76968106580541
1162,1163,20,109.0,8724,5,5,1968,1968,6,0,0.0,2,2,2,492,0,402,894,2,3,1,3,894,0,0,894,0,0,1,0,3,1,2,5,1,4,1968.0,3,2,450,3,0,0,0,0,0,0,0,5,2007,129000,1788,1.0,1.0,39,0,1386,2238,39.0,39,62.675326605163775
1163,1164,90,60.0,12900,4,4,1969,1969,4,0,0.0,2,2,2,1198,0,0,1198,2,2,1,3,1258,0,0,1258,2,0,0,2,0,2,2,6,0,1,1969.0,1,2,400,2,120,0,0,0,0,0,0,1,2008,108959,2456,1.0,3.0,39,120,2456,2856,39.0,39,62.675326605163775
1164,1165,80,0.0,16157,5,7,1978,1978,4,0,0.0,2,2,3,680,391,289,1360,2,4,1,3,1432,0,0,1432,1,0,1,1,2,1,3,5,1,4,1978.0,1,2,588,3,168,180,0,0,0,0,0,6,2007,194000,2792,1.5,2.5,29,348,2503,3380,29.0,29,83.46043851286939
1165,1166,20,79.0,9541,7,5,2009,2009,6,4,268.0,3,2,3,0,0,1502,1502,2,4,1,3,1502,0,0,1502,0,0,2,0,3,1,3,7,0,4,2009.0,2,2,644,3,0,114,0,0,0,0,0,9,2009,233170,3004,2.0,2.0,0,114,1502,3648,0.0,0,89.88078067216345
1166,1167,20,64.0,10475,8,5,2008,2008,6,4,72.0,3,2,3,0,0,1694,1694,2,4,1,3,1694,0,0,1694,0,0,2,0,3,1,3,7,0,4,2008.0,2,3,776,3,160,33,0,0,0,0,0,2,2010,245350,3388,2.0,2.0,2,193,1694,4164,2.0,2,75.04142143422128
1167,1168,60,58.0,10852,6,5,2000,2000,6,0,0.0,2,2,3,786,0,173,959,2,4,1,3,959,712,0,1671,1,0,2,1,3,1,2,7,1,4,2000.0,3,2,472,3,0,38,0,0,0,0,0,2,2006,173000,2630,2.5,3.5,6,38,2457,3102,6.0,6,76.84454061251664
1168,1169,70,120.0,13728,6,7,1935,1986,2,0,0.0,2,2,2,626,0,501,1127,2,4,1,3,1236,872,0,2108,0,0,2,0,4,1,3,7,2,3,1935.0,1,2,540,3,0,0,0,0,90,0,0,7,2008,235000,3235,2.0,2.0,73,90,2734,3775,73.0,22,57.244515282205136
1169,1170,60,118.0,35760,10,5,1995,1996,3,3,1378.0,3,3,3,1387,0,543,1930,2,4,1,3,1831,1796,0,3627,1,0,3,1,4,1,3,10,1,4,1995.0,3,3,807,3,361,76,0,0,0,0,0,7,2006,625000,5557,3.5,4.5,11,437,5014,6364,11.0,10,83.76917498948856
1170,1171,80,76.0,9880,6,6,1977,1977,4,0,0.0,2,2,2,522,0,574,1096,2,2,1,3,1118,0,0,1118,1,0,1,0,3,1,2,6,1,4,1977.0,3,1,358,3,203,0,0,0,0,576,0,7,2008,171000,2214,1.0,2.0,31,203,1640,2572,31.0,31,65.41403406858139
1171,1172,20,76.0,9120,6,6,1958,1958,1,0,0.0,2,2,2,662,0,599,1261,2,4,1,3,1261,0,0,1261,1,0,1,0,3,1,2,6,1,4,1958.0,2,2,433,3,0,0,0,0,288,0,1400,11,2008,163000,2522,1.0,2.0,50,288,1923,2955,50.0,50,62.495892085837696
1172,1173,160,35.0,4017,7,5,2006,2007,1,0,0.0,3,2,3,0,0,625,625,2,4,1,3,625,625,0,1250,0,0,2,1,2,1,3,5,0,2,2006.0,3,2,625,3,0,54,0,0,0,0,0,3,2008,171900,1875,2.5,2.5,2,54,1250,2500,2.0,1,82.65035776115711
1173,1174,50,138.0,18030,5,6,1946,1994,1,0,0.0,2,2,2,152,469,977,1598,2,2,1,3,1636,971,479,3086,0,0,3,0,3,1,4,12,1,0,1900.0,0,0,0,0,122,0,0,0,0,0,0,3,2007,200500,4205,3.0,3.0,61,122,3228,4205,107.0,13,70.91761790148465
1174,1175,70,80.0,16560,6,8,1932,1950,1,0,0.0,2,2,1,503,0,449,952,2,2,1,3,1170,1175,0,2345,0,0,2,1,4,1,2,9,1,2,1932.0,1,2,360,3,0,0,0,0,0,0,0,7,2006,239000,3297,2.5,2.5,74,0,2848,3657,74.0,56,74.76968106580541
1175,1176,50,85.0,10678,8,5,1992,2000,3,3,337.0,3,2,3,700,0,983,1683,2,4,1,3,2129,743,0,2872,0,0,2,1,4,1,3,9,1,4,1992.0,3,2,541,3,0,33,0,0,0,0,0,4,2007,285000,4555,2.5,2.5,15,33,3572,5096,15.0,7,83.76917498948856
1176,1177,20,37.0,6951,5,5,1984,1985,3,0,0.0,2,2,2,658,0,218,876,2,2,1,3,923,0,0,923,1,0,1,0,3,1,2,5,0,4,1984.0,1,1,264,3,362,0,0,0,0,0,0,10,2008,119500,1799,1.0,2.0,24,362,1581,2063,24.0,23,65.41403406858139
1177,1178,50,0.0,3950,6,8,1926,2004,1,0,0.0,2,2,2,468,0,350,818,2,2,1,3,818,406,0,1224,0,0,1,0,3,1,2,5,0,2,1926.0,1,1,210,3,0,0,116,0,0,0,0,12,2009,115000,2042,1.0,1.0,83,116,1692,2252,83.0,5,56.50343751827948
1178,1179,50,54.0,7681,5,6,1921,1950,1,0,0.0,2,2,1,0,0,731,731,2,4,1,3,820,523,0,1343,0,0,1,1,3,1,2,7,1,2,1921.0,1,1,186,2,192,0,102,0,0,0,0,7,2009,154900,2074,1.5,1.5,88,294,1343,2260,88.0,59,74.76968106580541
1179,1180,20,77.0,8335,5,5,1954,1954,1,0,0.0,2,2,0,0,0,0,0,2,3,1,3,1124,0,0,1124,0,0,1,0,3,1,2,5,1,0,1900.0,0,0,0,0,0,36,190,0,0,0,0,4,2006,93000,1124,1.0,1.0,52,226,1124,1124,106.0,52,57.244515282205136
1180,1181,60,0.0,11170,7,5,1990,1991,1,0,0.0,2,2,2,1216,0,0,1216,2,4,1,3,1298,1216,0,2514,0,0,2,1,4,1,2,8,0,4,1990.0,3,2,693,3,0,0,0,0,0,0,0,4,2006,250000,3730,2.5,2.5,16,0,3730,4423,16.0,15,78.04628310781021
1181,1182,120,64.0,5587,8,5,2008,2008,7,4,186.0,4,2,3,1480,0,120,1600,2,4,1,3,1652,0,0,1652,1,1,2,0,2,1,3,5,1,4,2008.0,3,2,482,3,162,53,0,153,0,0,0,11,2008,392500,3252,2.0,3.5,0,368,3132,3734,0.0,0,74.76968106580541
1182,1183,60,160.0,15623,10,5,1996,1996,1,0,0.0,3,2,3,2096,0,300,2396,2,4,1,3,2411,2065,0,4476,1,0,3,1,4,1,4,10,2,4,1996.0,3,3,813,3,171,78,0,0,0,555,0,7,2007,745000,6872,3.5,4.5,11,249,6572,7685,11.0,11,83.76917498948856
1183,1184,30,60.0,10800,5,6,1920,1950,2,0,0.0,2,2,1,821,0,299,1120,2,4,1,3,1130,0,0,1130,1,0,1,0,2,1,2,5,1,2,1970.0,1,2,720,3,229,0,0,0,0,0,0,6,2006,120000,2250,1.0,2.0,86,229,1951,2970,36.0,56,56.50343751827948
1184,1185,20,50.0,35133,5,4,1963,1963,1,3,226.0,2,2,2,1159,0,413,1572,2,3,1,3,1572,0,0,1572,1,0,1,1,3,1,2,5,2,5,1963.0,2,3,995,3,0,263,0,0,263,0,0,5,2007,186700,3144,1.5,2.5,44,526,2731,4139,44.0,44,78.04628310781021
1185,1186,50,60.0,9738,5,7,1924,1950,0,0,0.0,2,3,1,392,0,392,784,2,3,1,3,949,272,0,1221,1,0,1,0,4,1,2,7,0,4,1965.0,1,1,392,3,0,0,236,0,0,0,0,3,2006,104900,2005,1.0,2.0,82,236,1613,2397,41.0,56,57.244515282205136
1186,1187,190,107.0,10615,3,5,1900,1970,3,0,0.0,2,2,2,440,0,538,978,2,2,1,3,1014,685,0,1699,1,0,2,0,3,2,2,7,0,1,1920.0,1,2,420,2,0,74,0,0,0,0,0,8,2009,95000,2677,2.0,3.0,109,74,2139,3097,89.0,39,56.50343751827948
1187,1188,20,89.0,12461,8,5,1994,1995,2,0,0.0,3,2,3,1456,0,168,1624,2,4,1,3,1624,0,0,1624,1,0,2,0,2,1,3,5,1,4,1994.0,2,3,757,3,0,114,192,0,0,0,0,7,2006,262000,3248,2.0,3.0,12,306,3080,4005,12.0,11,83.76917498948856
1188,1189,60,68.0,8935,7,5,2002,2002,6,3,95.0,3,2,3,0,0,831,831,2,4,1,3,831,829,0,1660,0,0,2,1,3,1,3,7,0,4,2002.0,2,2,493,3,144,68,0,0,0,0,0,7,2009,195000,2491,2.5,2.5,7,212,1660,2984,7.0,7,75.04142143422128
1189,1190,60,60.0,7500,7,5,1999,1999,6,0,0.0,2,2,3,0,0,994,994,2,3,1,3,1028,776,0,1804,0,0,2,1,3,1,3,7,1,4,1999.0,3,2,442,3,140,60,0,0,0,0,0,6,2010,189000,2798,2.5,2.5,11,200,1804,3240,11.0,11,76.84454061251664
1190,1191,190,0.0,32463,4,4,1961,1975,1,4,149.0,2,3,2,1159,0,90,1249,2,4,1,3,1622,0,0,1622,1,0,1,0,3,1,2,7,1,5,1975.0,3,4,1356,3,439,0,0,0,0,0,0,3,2007,168000,2871,1.0,2.0,46,439,2781,4227,32.0,32,65.41403406858139
1191,1192,160,24.0,2645,8,5,1999,2000,1,3,456.0,3,2,3,0,0,776,776,2,4,1,3,764,677,0,1441,0,0,2,1,2,1,3,5,0,2,1999.0,1,2,492,3,206,0,0,0,0,0,0,11,2007,174000,2217,2.5,2.5,8,206,1441,2709,8.0,7,82.65035776115711
1192,1193,50,60.0,9600,5,8,1925,1994,6,0,0.0,2,2,3,0,0,702,702,2,3,1,3,842,630,0,1472,0,0,1,0,3,1,3,6,0,2,1925.0,1,1,250,3,0,0,84,0,0,0,0,7,2007,125000,2174,1.0,1.0,82,84,1472,2424,82.0,13,56.50343751827948
1193,1194,120,0.0,4500,6,5,1999,1999,6,3,425.0,2,2,3,883,0,341,1224,2,4,1,3,1224,0,0,1224,1,0,2,0,2,1,2,5,0,4,1999.0,3,2,402,3,0,304,0,0,0,0,0,6,2009,165000,2448,2.0,3.0,10,304,2107,2850,10.0,10,65.41403406858139
1194,1195,60,80.0,9364,6,7,1969,1969,3,4,143.0,2,2,2,371,0,292,663,2,2,1,3,663,689,0,1352,0,0,1,1,4,1,2,7,0,4,1969.0,3,1,299,3,379,36,0,0,0,0,0,3,2010,158000,2015,1.5,1.5,41,415,1723,2314,41.0,41,62.675326605163775
1195,1196,60,51.0,8029,6,5,2005,2005,6,0,0.0,2,2,3,0,0,728,728,2,4,1,3,728,728,0,1456,0,0,2,1,3,1,3,8,0,4,2005.0,3,2,400,3,100,24,0,0,0,0,0,7,2008,176000,2184,2.5,2.5,3,124,1456,2584,3.0,3,76.84454061251664
1196,1197,60,58.0,14054,7,5,2006,2006,6,0,0.0,3,2,3,0,0,879,879,2,4,1,3,879,984,0,1863,0,0,2,1,4,1,3,9,1,4,2006.0,3,3,660,3,100,17,0,0,0,0,0,11,2006,219210,2742,2.5,2.5,0,117,1863,3402,0.0,0,76.84454061251664
1197,1198,75,65.0,8850,7,6,1916,1950,1,0,0.0,2,2,1,0,0,815,815,2,4,1,3,815,875,0,1690,0,0,1,0,3,1,2,7,1,2,1916.0,1,1,225,3,0,0,330,0,0,0,0,7,2006,144000,2505,1.0,1.0,90,330,1690,2730,90.0,56,56.50343751827948
1198,1199,20,70.0,9100,7,5,2001,2001,6,0,0.0,3,2,3,0,0,1212,1212,2,4,1,3,1212,0,0,1212,0,0,2,0,3,1,3,6,0,4,2001.0,2,2,573,3,356,0,0,0,0,0,0,6,2009,178000,2424,2.0,2.0,8,356,1212,2997,8.0,8,75.04142143422128
1199,1200,20,75.0,11235,4,5,1963,1979,3,3,51.0,2,2,2,547,0,504,1051,2,3,1,3,1382,0,0,1382,0,0,1,1,3,1,2,6,1,4,1974.0,1,2,459,3,0,82,0,0,0,0,0,10,2006,148000,2433,1.5,1.5,43,82,1929,2892,32.0,27,62.675326605163775
1200,1201,20,71.0,9353,4,5,1970,1970,1,0,0.0,2,2,2,0,0,864,864,2,3,1,3,864,0,0,864,0,0,1,0,3,1,2,5,0,4,1972.0,1,1,280,3,0,0,0,0,0,0,0,7,2006,116050,1728,1.0,1.0,36,0,864,2008,34.0,36,62.495892085837696
1201,1202,60,80.0,10400,7,5,1998,1998,6,0,0.0,2,2,3,0,0,866,866,2,4,1,3,866,913,0,1779,0,0,2,1,3,1,3,6,0,4,1998.0,2,2,546,3,198,36,0,0,0,0,0,3,2009,197900,2645,2.5,2.5,11,234,1779,3191,11.0,11,75.04142143422128
1202,1203,50,50.0,6000,5,8,1925,1997,1,0,0.0,2,2,1,0,0,884,884,2,4,1,3,884,464,0,1348,1,0,1,0,3,1,2,5,1,2,1960.0,1,1,216,3,0,0,208,0,0,0,0,5,2009,117000,2232,1.0,2.0,84,208,1348,2448,49.0,12,63.70429189835996
1203,1204,20,75.0,9750,7,5,2000,2001,6,3,171.0,3,2,3,0,0,1630,1630,2,4,1,3,1630,0,0,1630,0,0,2,0,3,1,3,6,1,4,2000.0,1,2,451,3,74,234,0,0,0,0,0,10,2009,213000,3260,2.0,2.0,9,308,1630,3711,9.0,8,75.04142143422128
1204,1205,20,78.0,10140,5,6,1975,1975,3,0,0.0,2,2,2,788,0,268,1056,2,4,1,3,1074,0,0,1074,1,0,1,1,3,1,2,6,0,4,1975.0,2,2,495,3,0,88,0,0,0,0,0,7,2006,153500,2130,1.5,2.5,31,88,1862,2625,31.0,31,65.60556289753659
1205,1206,20,90.0,14684,7,7,1990,1991,3,3,234.0,3,2,2,485,177,1496,2158,2,3,1,3,2196,0,0,2196,0,0,2,0,3,1,3,7,1,4,1990.0,2,3,701,3,84,70,0,0,0,0,0,6,2009,271900,4354,2.0,2.0,19,154,2858,5055,19.0,18,71.1354746978608
1206,1207,20,0.0,8900,4,4,1966,1966,3,0,0.0,2,2,2,1056,0,0,1056,2,2,1,3,1056,0,0,1056,1,0,1,0,2,1,2,5,0,2,1966.0,1,1,384,3,0,42,0,0,0,0,0,11,2006,107000,2112,1.0,2.0,40,42,2112,2496,40.0,40,71.1354746978608
1207,1208,20,70.0,9135,6,5,2003,2003,6,3,120.0,3,2,3,340,0,1342,1682,2,4,1,3,1700,0,0,1700,1,0,2,0,3,1,3,7,0,4,2003.0,2,2,544,3,192,23,0,0,0,0,0,5,2006,200000,3382,2.0,3.0,3,215,2040,3926,3.0,3,75.04142143422128
1208,1209,20,70.0,7763,5,7,1962,1980,1,0,0.0,2,3,2,504,108,319,931,2,2,1,3,1283,0,0,1283,1,0,1,0,3,1,2,6,0,2,1980.0,1,2,506,3,0,0,0,0,0,0,0,10,2008,140000,2214,1.0,2.0,46,0,1895,2720,28.0,28,62.495892085837696
1209,1210,20,85.0,10182,8,5,2006,2006,6,4,420.0,3,2,3,1220,0,440,1660,2,4,1,3,1660,0,0,1660,1,0,2,0,3,1,3,8,1,4,2006.0,2,2,500,3,322,50,0,0,0,0,0,5,2006,290000,3320,2.0,3.0,0,372,2880,3820,0.0,0,82.65035776115711
1210,1211,60,70.0,11218,6,5,1992,1992,1,0,0.0,3,2,3,0,0,1055,1055,2,4,1,3,1055,790,0,1845,0,0,2,1,3,1,3,8,1,4,1992.0,2,2,462,3,635,104,0,0,0,0,400,5,2010,189000,2900,2.5,2.5,18,739,1845,3362,18.0,18,71.1354746978608
1211,1212,50,152.0,12134,8,7,1988,2005,1,0,0.0,3,2,2,427,0,132,559,2,3,1,3,1080,672,0,1752,0,0,2,0,4,1,2,8,0,3,1988.0,2,2,492,3,325,12,0,0,0,0,0,6,2010,164000,2311,2.0,2.0,22,337,2179,2803,22.0,5,76.84454061251664
1212,1213,30,50.0,9340,4,6,1941,1950,1,0,0.0,2,2,2,344,0,328,672,2,2,1,3,672,0,0,672,1,0,1,0,2,1,2,4,0,4,1941.0,1,1,234,3,0,113,0,0,0,0,0,8,2009,113000,1344,1.0,2.0,68,113,1016,1578,68.0,59,57.244515282205136
1213,1214,80,0.0,10246,4,9,1965,2001,6,0,0.0,2,3,2,648,0,0,648,2,4,1,3,960,0,0,960,1,1,0,0,0,1,2,3,0,4,1965.0,1,1,364,3,88,0,0,0,0,0,0,5,2006,145000,1608,0.0,1.5,41,88,1608,1972,41.0,5,62.675326605163775
1214,1215,85,69.0,10205,5,5,1962,1962,1,0,0.0,2,2,2,784,0,141,925,2,2,1,3,999,0,0,999,1,0,1,0,3,1,2,6,0,4,1962.0,1,1,300,3,150,72,0,0,0,0,0,5,2006,134500,1924,1.0,2.0,44,222,1783,2224,44.0,44,62.495892085837696
1215,1216,20,99.0,7094,5,5,1966,1966,6,0,0.0,2,2,2,180,374,340,894,2,2,1,3,894,0,0,894,0,0,1,0,3,1,2,5,0,2,1966.0,2,1,384,3,0,0,0,0,0,0,0,5,2007,125000,1788,1.0,1.0,41,0,1448,2172,41.0,41,62.675326605163775
1216,1217,90,68.0,8930,6,5,1978,1978,6,0,0.0,2,2,0,0,0,0,0,2,2,1,3,1318,584,0,1902,0,0,2,0,4,2,2,8,0,4,1978.0,1,2,539,3,0,0,0,0,0,0,0,4,2010,112000,1902,2.0,2.0,32,0,1902,2441,32.0,32,62.675326605163775
1217,1218,20,72.0,8640,8,5,2009,2009,7,4,72.0,3,2,3,936,0,364,1300,2,4,1,3,1314,0,0,1314,1,0,2,0,3,1,3,6,0,4,2009.0,2,2,552,3,135,112,0,0,0,0,0,9,2009,229456,2614,2.0,3.0,0,247,2250,3166,0.0,0,82.65035776115711
1218,1219,50,52.0,6240,4,5,1947,1950,0,0,0.0,2,2,0,0,0,0,0,2,3,0,3,672,240,0,912,0,0,1,0,2,1,2,3,0,0,1900.0,0,0,0,0,0,0,0,0,0,0,0,7,2006,80500,912,1.0,1.0,59,0,912,912,106.0,56,63.70429189835996
1219,1220,160,21.0,1680,6,5,1971,1971,7,3,236.0,2,2,2,0,0,672,672,2,2,1,3,672,546,0,1218,0,0,1,1,3,1,2,7,0,0,1900.0,0,0,0,0,201,0,0,0,0,0,0,4,2006,91500,1890,1.5,1.5,35,201,1218,1890,106.0,35,60.503745521658885
1220,1221,20,66.0,7800,5,5,1964,1964,1,0,0.0,2,2,2,312,600,0,912,2,2,1,3,912,0,0,912,0,0,1,0,2,1,2,5,0,4,1964.0,1,1,288,3,0,0,0,0,0,0,0,11,2006,115000,1824,1.0,1.0,42,0,1824,2112,42.0,42,62.495892085837696
1221,1222,20,55.0,8250,5,5,1968,1968,3,0,0.0,2,2,2,250,492,210,952,2,4,1,3,1211,0,0,1211,0,0,1,0,3,1,2,5,1,4,1968.0,1,1,322,3,0,63,0,0,0,0,0,8,2008,134000,2163,1.0,1.0,40,63,1953,2485,40.0,40,62.675326605163775
1222,1223,50,78.0,10496,6,6,1949,1950,1,3,320.0,2,2,2,196,0,844,1040,2,4,1,3,1168,678,0,1846,0,0,2,0,3,1,2,7,1,4,1949.0,1,1,315,3,0,0,0,0,0,0,0,1,2007,143000,2886,2.0,2.0,58,0,2042,3201,58.0,57,62.495892085837696
1223,1224,20,89.0,10680,5,3,1951,1951,1,3,44.0,2,2,2,756,0,1380,2136,2,2,0,2,2136,0,0,2136,0,0,2,0,4,1,2,7,0,2,1951.0,1,2,528,3,0,30,0,0,0,0,0,10,2006,137900,4272,2.0,2.0,55,30,2892,4800,55.0,55,62.495892085837696
1224,1225,60,60.0,15384,7,5,2004,2005,6,0,0.0,3,2,3,724,0,64,788,2,4,1,3,788,702,0,1490,1,0,2,1,3,1,3,8,1,4,2004.0,3,2,388,3,100,75,0,0,0,0,0,2,2008,184000,2278,2.5,3.5,4,175,2214,2666,4.0,3,76.84454061251664
1225,1226,80,65.0,10482,6,8,1958,1958,6,3,63.0,2,3,2,507,0,81,588,2,4,1,3,1138,0,0,1138,0,1,1,0,3,1,2,6,0,4,1958.0,2,1,264,3,224,0,0,0,0,0,0,6,2007,145000,1726,1.0,1.5,49,224,1645,1990,49.0,49,62.495892085837696
1226,1227,60,86.0,14598,6,5,2007,2007,6,4,74.0,3,2,3,0,0,894,894,2,4,1,3,894,1039,0,1933,0,0,2,1,4,1,3,9,1,4,2007.0,3,3,668,3,100,18,0,0,0,0,0,1,2008,214000,2827,2.5,2.5,1,118,1933,3495,1.0,1,82.65035776115711
